Channel              :,CH1
Frequency            :,10.10Hz
Period               :,99.00ms
PK-PK                :,254.0mV
Probe attenuation    :,1X
Voltage per ADC value:,0.125000mV
Time interval        :,100.00000us

index,CH1_Voltage(mV)
1,34.000000
2,34.000000
3,40.000000
4,6.000000
5,30.000000
6,-30.000000
7,-28.000000
8,-48.000000
9,38.000000
10,-10.000000
11,14.000000
12,-22.000000
13,-22.000000
14,34.000000
15,-48.000000
16,46.000000
17,-16.000000
18,-4.000000
19,26.000000
20,-6.000000
21,-14.000000
22,2.000000
23,6.000000
24,-6.000000
25,20.000000
26,-30.000000
27,-22.000000
28,-26.000000
29,8.000000
30,22.000000
31,-2.000000
32,-34.000000
33,-36.000000
34,-50.000000
35,2.000000
36,-12.000000
37,-4.000000
38,86.000000
39,60.000000
40,-26.000000
41,-24.000000
42,-30.000000
43,0.000000
44,-34.000000
45,-54.000000
46,-6.000000
47,-6.000000
48,-2.000000
49,-50.000000
50,20.000000
51,-14.000000
52,-24.000000
53,-24.000000
54,0.000000
55,2.000000
56,-30.000000
57,-4.000000
58,-16.000000
59,22.000000
60,20.000000
61,-90.000000
62,38.000000
63,40.000000
64,-50.000000
65,-12.000000
66,-46.000000
67,-4.000000
68,-6.000000
69,4.000000
70,2.000000
71,-12.000000
72,28.000000
73,46.000000
74,14.000000
75,62.000000
76,-6.000000
77,26.000000
78,2.000000
79,46.000000
80,-16.000000
81,2.000000
82,40.000000
83,2.000000
84,-14.000000
85,-12.000000
86,2.000000
87,-26.000000
88,-14.000000
89,-12.000000
90,40.000000
91,-4.000000
92,-4.000000
93,20.000000
94,26.000000
95,-12.000000
96,2.000000
97,-48.000000
98,-16.000000
99,-4.000000
100,8.000000
101,44.000000
102,30.000000
103,-16.000000
104,-14.000000
105,38.000000
106,-22.000000
107,10.000000
108,-24.000000
109,36.000000
110,-8.000000
111,-56.000000
112,14.000000
113,-40.000000
114,-22.000000
115,26.000000
116,-6.000000
117,-4.000000
118,2.000000
119,18.000000
120,14.000000
121,-30.000000
122,-4.000000
123,2.000000
124,-4.000000
125,54.000000
126,44.000000
127,10.000000
128,-30.000000
129,-8.000000
130,14.000000
131,-22.000000
132,2.000000
133,-34.000000
134,10.000000
135,-50.000000
136,30.000000
137,-30.000000
138,16.000000
139,16.000000
140,28.000000
141,30.000000
142,-82.000000
143,6.000000
144,62.000000
145,38.000000
146,-2.000000
147,26.000000
148,0.000000
149,-50.000000
150,50.000000
151,28.000000
152,24.000000
153,16.000000
154,-48.000000
155,14.000000
156,0.000000
157,28.000000
158,28.000000
159,28.000000
160,8.000000
161,-4.000000
162,6.000000
163,-56.000000
164,-2.000000
165,-12.000000
166,16.000000
167,16.000000
168,-22.000000
169,-2.000000
170,-44.000000
171,-22.000000
172,2.000000
173,-12.000000
174,12.000000
175,8.000000
176,12.000000
177,-54.000000
178,-2.000000
179,10.000000
180,28.000000
181,-8.000000
182,-38.000000
183,26.000000
184,-6.000000
185,22.000000
186,-12.000000
187,54.000000
188,-68.000000
189,-22.000000
190,-54.000000
191,58.000000
192,30.000000
193,-6.000000
194,6.000000
195,-20.000000
196,-16.000000
197,14.000000
198,14.000000
199,-16.000000
200,0.000000
201,8.000000
202,-10.000000
203,-10.000000
204,-20.000000
205,-6.000000
206,6.000000
207,-54.000000
208,24.000000
209,36.000000
210,-4.000000
211,2.000000
212,-2.000000
213,-2.000000
214,50.000000
215,8.000000
216,-18.000000
217,16.000000
218,-14.000000
219,38.000000
220,8.000000
221,32.000000
222,10.000000
223,14.000000
224,26.000000
225,-24.000000
226,32.000000
227,46.000000
228,20.000000
229,-24.000000
230,6.000000
231,-36.000000
232,20.000000
233,-30.000000
234,-18.000000
235,8.000000
236,6.000000
237,-10.000000
238,6.000000
239,4.000000
240,-10.000000
241,-6.000000
242,-14.000000
243,34.000000
244,-48.000000
245,-8.000000
246,-22.000000
247,22.000000
248,-4.000000
249,22.000000
250,50.000000
251,-4.000000
252,0.000000
253,0.000000
254,-8.000000
255,26.000000
256,8.000000
257,-16.000000
258,38.000000
259,40.000000
260,-12.000000
261,94.000000
262,4.000000
263,-16.000000
264,58.000000
265,-12.000000
266,-6.000000
267,-20.000000
268,48.000000
269,-60.000000
270,2.000000
271,-2.000000
272,8.000000
273,-4.000000
274,2.000000
275,6.000000
