Channel              :,CH1
Frequency            :,  ?
Period               :,  ?
PK-PK                :,206.0mV
Probe attenuation    :,1X
Voltage per ADC value:,0.125000mV
Time interval        :,100.00000us

index,CH1_Voltage(mV)
1,14.000000
2,14.000000
3,16.000000
4,-22.000000
5,-48.000000
6,-24.000000
7,20.000000
8,-4.000000
9,46.000000
10,12.000000
11,68.000000
12,-8.000000
13,32.000000
14,-40.000000
15,-12.000000
16,-12.000000
17,-8.000000
18,-26.000000
19,8.000000
20,-4.000000
21,-16.000000
22,-20.000000
23,-12.000000
24,24.000000
25,-28.000000
26,8.000000
27,20.000000
28,28.000000
29,40.000000
30,-12.000000
31,6.000000
32,2.000000
33,16.000000
34,-22.000000
35,62.000000
36,0.000000
37,-48.000000
38,-46.000000
39,-4.000000
40,-30.000000
41,-6.000000
42,-16.000000
43,26.000000
44,26.000000
45,-30.000000
46,2.000000
47,32.000000
48,28.000000
49,-30.000000
50,26.000000
51,32.000000
52,22.000000
53,2.000000
54,-10.000000
55,20.000000
56,24.000000
57,-14.000000
58,-26.000000
59,-44.000000
60,40.000000
61,2.000000
62,46.000000
63,2.000000
64,72.000000
65,22.000000
66,24.000000
67,8.000000
68,28.000000
69,-8.000000
70,-12.000000
71,-24.000000
72,-8.000000
73,10.000000
74,24.000000
75,-16.000000
76,-6.000000
77,-16.000000
78,2.000000
79,30.000000
80,2.000000
81,10.000000
82,-26.000000
83,6.000000
84,-40.000000
85,-22.000000
86,-46.000000
87,6.000000
88,-22.000000
89,-20.000000
90,14.000000
91,-8.000000
92,-12.000000
93,-60.000000
94,40.000000
95,-8.000000
96,-40.000000
97,6.000000
98,-30.000000
99,2.000000
100,54.000000
101,-14.000000
102,-24.000000
103,54.000000
104,-8.000000
105,-34.000000
106,76.000000
107,2.000000
108,6.000000
109,2.000000
110,-4.000000
111,-12.000000
112,-8.000000
113,-6.000000
114,-12.000000
115,30.000000
116,12.000000
117,40.000000
118,0.000000
119,-44.000000
120,-18.000000
121,-82.000000
122,-12.000000
123,44.000000
124,-14.000000
125,26.000000
126,18.000000
127,-16.000000
128,-54.000000
129,54.000000
130,30.000000
131,-24.000000
132,-22.000000
133,4.000000
134,12.000000
135,-16.000000
136,-4.000000
137,2.000000
138,-8.000000
139,-6.000000
140,0.000000
141,-2.000000
142,2.000000
143,-8.000000
144,-10.000000
145,-10.000000
146,26.000000
147,0.000000
148,10.000000
149,-34.000000
150,32.000000
151,-10.000000
152,-16.000000
153,-16.000000
154,-66.000000
155,-2.000000
156,30.000000
157,-12.000000
158,14.000000
159,42.000000
160,42.000000
161,78.000000
162,-22.000000
163,-18.000000
164,22.000000
165,40.000000
166,-42.000000
167,22.000000
168,38.000000
169,-14.000000
170,2.000000
171,-16.000000
172,-14.000000
173,-44.000000
174,-20.000000
175,-26.000000
176,-44.000000
177,70.000000
178,-4.000000
179,2.000000
180,14.000000
181,14.000000
182,-20.000000
183,10.000000
184,16.000000
185,28.000000
186,-14.000000
187,26.000000
188,-2.000000
189,78.000000
190,6.000000
191,54.000000
192,-4.000000
193,0.000000
194,-12.000000
195,-8.000000
196,-34.000000
197,-8.000000
198,-12.000000
199,-56.000000
200,14.000000
201,6.000000
202,-4.000000
203,-18.000000
204,-20.000000
205,12.000000
206,0.000000
207,78.000000
208,-22.000000
209,-2.000000
210,-52.000000
211,-12.000000
212,-6.000000
213,-4.000000
214,-64.000000
215,30.000000
216,16.000000
217,-4.000000
218,-26.000000
219,10.000000
220,-22.000000
221,-4.000000
222,-14.000000
223,-8.000000
224,34.000000
225,4.000000
226,-18.000000
227,10.000000
228,4.000000
229,-4.000000
230,8.000000
231,10.000000
232,12.000000
233,-64.000000
234,8.000000
235,-6.000000
236,2.000000
237,2.000000
238,16.000000
239,-56.000000
240,-72.000000
241,26.000000
242,-10.000000
243,-24.000000
244,2.000000
245,14.000000
246,20.000000
247,-6.000000
248,-4.000000
249,14.000000
250,-4.000000
251,14.000000
252,-4.000000
253,-28.000000
254,0.000000
255,4.000000
256,20.000000
257,-18.000000
258,-22.000000
259,-18.000000
260,54.000000
261,-8.000000
262,4.000000
263,-4.000000
264,-10.000000
265,-6.000000
266,-4.000000
267,-22.000000
268,-40.000000
269,-8.000000
270,78.000000
271,-12.000000
272,4.000000
273,8.000000
274,-2.000000
275,-2.000000
276,10.000000
277,-30.000000
278,-54.000000
279,0.000000
280,46.000000
281,14.000000
282,8.000000
283,-90.000000
284,-18.000000
285,-20.000000
286,-16.000000
287,-12.000000
288,38.000000
289,-64.000000
290,58.000000
291,-2.000000
292,34.000000
293,36.000000
294,-18.000000
295,24.000000
296,-18.000000
297,14.000000
298,-22.000000
299,30.000000
300,12.000000
301,-30.000000
302,60.000000
303,16.000000
304,-22.000000
305,16.000000
306,-6.000000
307,16.000000
308,-2.000000
309,58.000000
310,54.000000
311,28.000000
312,14.000000
313,-4.000000
314,-8.000000
315,2.000000
316,-2.000000
317,-16.000000
318,56.000000
319,14.000000
320,44.000000
321,-24.000000
322,-36.000000
323,0.000000
324,-4.000000
325,-20.000000
326,-28.000000
327,24.000000
328,20.000000
329,-2.000000
330,-78.000000
331,8.000000
332,-12.000000
333,6.000000
334,-26.000000
335,-30.000000
336,-34.000000
337,-12.000000
338,0.000000
339,-14.000000
340,16.000000
341,6.000000
342,-14.000000
343,-66.000000
344,26.000000
345,8.000000
346,50.000000
347,-40.000000
348,-10.000000
349,40.000000
350,-4.000000
351,8.000000
352,-32.000000
353,0.000000
354,-6.000000
355,-22.000000
356,-8.000000
357,-26.000000
358,2.000000
359,2.000000
360,-4.000000
361,10.000000
362,-2.000000
363,68.000000
364,32.000000
365,54.000000
366,-20.000000
367,74.000000
368,-6.000000
369,12.000000
370,26.000000
371,26.000000
372,-50.000000
373,-12.000000
374,-10.000000
375,-10.000000
376,22.000000
377,60.000000
378,-40.000000
379,68.000000
380,-2.000000
381,-2.000000
382,-12.000000
383,-16.000000
384,-4.000000
385,32.000000
386,-4.000000
387,30.000000
388,-8.000000
389,-8.000000
390,-18.000000
391,-16.000000
392,0.000000
393,-60.000000
394,86.000000
395,14.000000
396,-10.000000
397,30.000000
398,2.000000
399,60.000000
400,-30.000000
401,-14.000000
402,-8.000000
403,-48.000000
404,-20.000000
405,12.000000
406,60.000000
407,20.000000
408,12.000000
409,10.000000
410,-2.000000
411,2.000000
412,-24.000000
413,68.000000
414,-20.000000
415,-20.000000
416,-60.000000
417,-26.000000
418,28.000000
419,-8.000000
420,-26.000000
421,-6.000000
422,-22.000000
423,-32.000000
424,-26.000000
425,32.000000
426,10.000000
427,16.000000
428,2.000000
429,34.000000
430,22.000000
431,-36.000000
432,-36.000000
433,4.000000
434,68.000000
435,-22.000000
436,-14.000000
437,-4.000000
438,-22.000000
439,-8.000000
440,2.000000
441,42.000000
442,-8.000000
443,0.000000
444,-22.000000
445,10.000000
446,2.000000
447,24.000000
448,-28.000000
449,-50.000000
450,-20.000000
451,72.000000
452,32.000000
453,50.000000
454,-22.000000
455,-30.000000
456,-30.000000
457,8.000000
458,-2.000000
459,-36.000000
460,0.000000
461,4.000000
462,6.000000
463,-20.000000
464,-60.000000
465,18.000000
466,-6.000000
467,-20.000000
468,-4.000000
469,26.000000
470,8.000000
471,-34.000000
472,6.000000
473,8.000000
474,14.000000
475,-12.000000
476,28.000000
477,22.000000
478,8.000000
479,0.000000
480,0.000000
481,-4.000000
482,0.000000
483,-16.000000
484,-28.000000
485,-12.000000
486,-2.000000
487,74.000000
488,-6.000000
489,-64.000000
490,-14.000000
491,-4.000000
492,-8.000000
493,16.000000
494,-2.000000
495,-2.000000
496,28.000000
497,-4.000000
498,20.000000
499,-12.000000
500,34.000000
501,-16.000000
502,24.000000
503,-28.000000
504,78.000000
505,-14.000000
506,-4.000000
507,-26.000000
508,-2.000000
509,12.000000
510,14.000000
511,12.000000
512,-82.000000
513,-46.000000
514,-34.000000
515,-6.000000
516,28.000000
517,14.000000
518,0.000000
519,2.000000
520,40.000000
521,-6.000000
522,-50.000000
523,28.000000
524,-22.000000
525,-66.000000
526,-4.000000
527,-10.000000
528,2.000000
529,-4.000000
530,-44.000000
531,2.000000
532,6.000000
533,6.000000
534,-8.000000
535,0.000000
536,6.000000
537,-14.000000
538,-4.000000
539,-12.000000
540,-4.000000
541,20.000000
542,-38.000000
543,-34.000000
544,-6.000000
545,48.000000
546,8.000000
547,0.000000
548,-4.000000
549,0.000000
550,12.000000
551,-36.000000
552,20.000000
553,-40.000000
554,-50.000000
555,-4.000000
556,-8.000000
557,8.000000
558,-2.000000
559,-24.000000
560,-60.000000
561,14.000000
562,-8.000000
563,14.000000
564,-26.000000
565,-26.000000
566,-30.000000
567,-18.000000
568,26.000000
569,-12.000000
570,36.000000
571,22.000000
572,-20.000000
573,2.000000
574,-22.000000
575,-20.000000
576,60.000000
577,2.000000
578,2.000000
579,20.000000
580,18.000000
581,-18.000000
582,-16.000000
583,-62.000000
584,50.000000
585,50.000000
586,-8.000000
587,-16.000000
588,14.000000
589,-8.000000
590,0.000000
591,6.000000
592,-12.000000
593,50.000000
594,-6.000000
595,20.000000
596,-4.000000
597,-28.000000
598,-4.000000
599,42.000000
600,-50.000000
601,4.000000
602,-48.000000
603,18.000000
604,-4.000000
605,4.000000
606,6.000000
607,-10.000000
608,-32.000000
